"ID";"X0001_GPA.primary.school.Denmark.2008";"X0001_GPADenmark2ndGenBoys";"X0001_GPADenmark2ndGenGirls";"X0001_GPADenmark2ndGenBoth";"X0002_MalePercentDenmark2012";"X0003_EthnicHeterogenityVanhanen2012";"X0003_EthnicConflictVanhanen2012";"X0004_HDI1980";"X0004_HDI1990";"X0004_HDI2000";"X0004_HDI2010";"X0004_HDI2013";"X0005_SlowTimePrefWangetal2011";"X0006_NorwayPusnishments2011";"X0006_NorwayPusnishments2012";"X0006_NorwayPunishedPersons2011";"X0006_NorwayPunishedPersons2012";"X0007_CancerRatePer100000";"X0008_AlcoholConsumptionPerCapitaWHO";"X0009_Read00Mean";"X0009_Read00SD";"X0009_Read00Centile05";"X0009_Read00Centile95";"X0009_Math00Mean";"X0009_Math00SD";"X0009_Math00Centile05";"X0009_Math00Centile95";"X0009_Sci00Mean";"X0009_Sci00SD";"X0009_Sci00Centile05";"X0009_Sci00Centile95";"X0010_Read03Mean";"X0010_Read03MeanMales";"X0010_Read03MeanFemales";"X0010_Read03SD";"X0010_Read03SDMales";"X0010_Read03SDFemales";"X0010_Read03Centile05";"X0010_Read03Centile95";"X0010_Math03Mean";"X0010_Math03MeanMales";"X0010_Math03MeanFemales";"X0010_Math03SD";"X0010_Math03Centile05";"X0010_Math03Centile95";"X0010_Sci03Mean";"X0010_Sci03MeanMales";"X0010_Sci03MeanFemales";"X0010_Sci03SD";"X0010_Sci03SDMales";"X0010_Sci03SDFemales";"X0010_Sci03Centile05";"X0010_Sci03Centile95";"X0010_PS03Mean";"X0010_PS03SD";"X0010_PS03Centile05";"X0010_PS03Centile95";"X0011_Read06Mean";"X0011_Read06MeanMales";"X0011_Read06MeanFemales";"X0011_Read06SD";"X0011_Read06Centile05";"X0011_Read06Centile95";"X0011_Math06Mean";"X0011_Math06SD";"X0011_Math06MeanMales";"X0011_Math06MeanFemales";"X0011_Math06Centile05";"X0011_Math06Centile95";"X0011_Sci06Mean";"X0011_Sci06MeanMales";"X0011_Sci06MeanFemales";"X0011_Sci06SD";"X0011_Sci06Centile05";"X0011_Sci06Centile95";"X0012_Read09Mean";"X0012_Read09SD";"X0012_Read09MeanMales";"X0012_Read09MeanFemales";"X0012_Read09Centile05";"X0012_Read09Centile95";"X0012_Math09Mean";"X0012_Math09SD";"X0012_Math09MeanMales";"X0012_Math09MeanFemales";"X0012_Math09Centile05";"X0012_Math09Centile95";"X0012_Sci09Mean";"X0012_Sci09SD";"X0012_Sci09MeanMales";"X0012_Sci09MeanFemales";"X0012_Sci09Centile05";"X0012_Sci09Centile95";"X0013_Read12Mean";"X0013_Read12MeanMales";"X0013_Read12MeanFemales";"X0013_Read12SD";"X0013_Read12Centile05";"X0013_Read12Centile95";"X0013_Math12Mean";"X0013_Math12SD";"X0013_Math12MeanMales";"X0013_Math12MeanFemales";"X0013_Math12Centile05";"X0013_Math12Centile95";"X0013_Sci12Mean";"X0013_Sci12MeanMales";"X0013_Sci12MeanFemales";"X0013_Sci12SD";"X0013_Sci12Centile05";"X0013_Sci12Centile95";"X0014_CPS12Mean";"X0014_CPS12SD";"X0014_CPS12Centile05";"X0014_CPS12Centile95";"X0015_Finance12Mean";"X0015_Finance12MeanMales";"X0015_Finance12MeanFemales";"X0015_Finance12SD";"X0015_Finance12SDMales";"X0015_Finance12SDFemales";"X0015_Finance12Centile05";"X0015_Finance12Centile95";"X0016_TIMSS95";"X0016_TIMSS99";"X0016_TIMSS03";"X0016_TIMSS07";"X0016_TIMSS11";"X0017_Hofstede.PDI";"X0017_Hofstede.IDV";"X0017_Hofstede.UAI";"X0017_Hofstede.MAS";"X0017_Hofstede.LTO";"X0017_Hofstede.IVR";"X0018_R.2D4D.Men.Manning2011";"X0018_L.2D4D.Men.Manning2011";"X0018_R.2D4D.Women.Manning2011";"X0018_L.2D4D.Women.Manning2011";"X0019_ExtraversionMeanSchmittEtAl2007";"X0019_ExtraversionSDSchmittEtAl2007";"X0019_AgreeablenessMeanSchmittEtAl2007";"X0019_AgreeablenessSDSchmittEtAl2007";"X0019_ConscientiousnessMeanSchmittEtAl2007";"X0019_ConscientiousnessSDSchmittEtAl2007";"X0019_NeuroticismMeanSchmittEtAl2007";"X0019_NeuroticismSDSchmittEtAl2007";"X0019_OpennessMeanSchmittEtAl2007";"X0019_OpennessSDSchmittEtAl2007";"X0019_OCEANMeanSDSchmittEtAl2007";"X0019_AcquiescenceBiasSchmittEtAl2007";"X0020_S.factor.in.Norway.Kirkegaard2014";"X0020_NorwayViolentCrimeAdjustedOddsRatioSkardhamar2014";"X0020_FinlandViolentCrimeAdjustedOddsRatioSkardhamar2014";"X0020_NorwayLarcenyAdjustedOddsRatioSkardhamar2014";"X0020_FinlandLarcenyAdjustedOddsRatioSkardhamar2014";"X0020_Norway_tertiary_edu_att_2013";"X0020_Norway_tertiary_edu_att_bigsamples_2013";"X0020_Norway_Income_index_2009";"X0020_Norway_Income_index_2010";"X0020_Norway_Income_index_2011";"X0020_Norway_Income_index_2012";"X0020_Norway_OutOfWork_2010Q2_men";"X0020_Norway_OutOfWork_2011Q2_men";"X0020_Norway_OutOfWork_2012Q2_men";"X0020_Norway_OutOfWork_2013Q2_men";"X0020_Norway_OutOfWork_2014Q2_men";"X0020_Norway_OutOfWork_2010Q2_women";"X0020_Norway_OutOfWork_2011Q2_women";"X0020_Norway_OutOfWork_2012Q2_women";"X0020_Norway_OutOfWork_2013Q2_women";"X0020_Norway_OutOfWork_2014Q2_women";"X0021_Denmark_All_crime_age_15_19";"X0021_Denmark_All_crime_age_20_29";"X0021_Denmark_Income_15_19";"X0021_Denmark_Income_20_29";"X0021_Denmark_Income_30_39";"X0021_Denmark_Income_40_49";"X0021_Denmark_Income_50_59";"X0021_Denmark_Income_60";"X0021_Denmark_Basic_school_15_19";"X0021_Denmark_Basic_school_20_29";"X0021_Denmark_Basic_school_30_39";"X0021_Denmark_Basic_school_40_49";"X0021_Denmark_Basic_school_50_59";"X0021_Denmark_Basic_school_60plus";"X0021_Denmark_Long_tert_edu_20_29";"X0021_Denmark_Long_tert_edu_30_39";"X0021_Denmark_Long_tert_edu_40_49";"X0021_Denmark_Long_tert_edu_50_59";"X0021_Denmark_Long_tert_edu_60plus";"X0021_Denmark_Social_benefits_16_19";"X0021_Denmark_Social_benefits_20_29";"X0021_Denmark_Social_benefits_30_39";"X0021_Denmark_Social_benefits_40_49";"X0021_Denmark_Social_benefits_50_59";"X0021_Denmark_Social_benefits_60plus";"X0021_S_factor_in_Denmark_Kirkegaard2014";"X0022_LV2012measuredIQ";"X0022_LV2012estimatedIQ";"X0022_LV2012estimatedIQChanged";"X0022_ChangeNotes";"X0023_Primary_education_score";"X0023_Secondary_education_score";"X0023_Mean_score";"X0024_AH1800";"X0024_AH1820";"X0024_AH1830";"X0024_AH1840";"X0024_AH1850";"X0024_AH1860";"X0024_AH1870";"X0024_AH1880";"X0024_AH1890";"X0024_AH1900";"X0024_AH1910";"X0024_AH1920";"X0024_AH1930";"X0024_AH1940"
"URY";;;;;0.5;4;1;0.658;0.691;0.74;0.779;0.79;;;;;;280.3;7.6;;;;;;;;;;;;;434.14975809;414.02458746;453.31831466;121.49581746;125.41868312;114.37741618;223.87744;628.24512;422.19987928;428.39154967;416.30251888;99.676425172;255.27342;583.40864;438.37301269;440.53085818;436.31773653;109.11355493;112.82705471;105.40082133;257.04578;612.79572;411;112;224;589;412.5167326979;389.3989248952;434.5782155846;121.185866038;203.8895927273;603.6992436364;426.7990408502;99.2245358043;433.4138266113;420.4865053314;261.3101729241;587.0151113881;428.1338847609;426.5957852095;429.601703735;94.3667129178;273.5879973863;583.4304008139;425.8133528213;99.2903152372;403.720334586;445.4246095504;257.4966915106;584.2672307203;426.7238012062;91.4152921587;433.2393558009;420.940154421;278.2442748092;577.8767703766;427.2142928748;96.5460119087;426.6072583924;427.7531377239;268.0787012051;583.9425587467;411.3489190411;392.4906643349;427.9805128595;95.7103123119;248.16772;564.25306;409.2915679377;88.6975725564;415.3532342993;403.9456239806;266.5758;558.24116;415.8429354898;415.2709656042;416.3473708664;95.3465144604;255.85602;571.50316;403.4147006986;97.2442569752;243.92136;565.81582;;;;;;;;;;;;;;61;36;38;98;26;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.1;3.2;2.9;4.2;10.6;1.7;5.4;7.1;3.7;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;90.6;;90.6;"";456;515;485;74;78;80;86;;;;97;99;98;97;98;98;98
"USA";7.2;;;;0.5045753168;20;2;0.825;0.858;0.883;0.908;0.914;68;0.0581287633;0.0608963394;0.053033812;0.0556505873;300.2;9.2;504;105;320;669;493;98;327;652;499;101;330;658;495.18241195;479.28796396;511.30285221;101.19296248;103.80081425;95.77967984;318.96284;651.38056;482.88503847;485.96643611;479.71487258;95.249046545;322.96306;637.9654;491.26346276;493.72106131;488.73186475;101.64123379;104.76958595;98.275008282;321.69954;654.2642;477;98;312;635;;;;;;;474.3521575002;89.7407575588;478.6063591726;470.0606608198;328.3767;624.88706;488.9068367754;489.2100633102;488.6333697567;106.0486375075;318.1675;662.12136;499.8268134598;96.591506478;487.788448444;512.5184149366;338.9652972187;655.9750772587;487.3965256646;90.8104711851;497.2650069876;476.992552038;337.0540582645;636.6957470011;502.0022921187;97.6040519526;508.6896458815;494.952063223;341.2532637076;662.3834390153;497.581718117;482.4984566305;513.2686080582;92.0257145687;342.25236;645.69862;481.3667862792;89.8626514218;483.6469906913;478.9953286414;339.20392;633.75136;497.4098114831;496.5294828866;498.3253706158;93.9033148671;343.7337;652.2193;507.931986874;92.788545399;352.35584;658.01756;491.5657882782;492.088074058;491.0641497825;99.2776263423;102.2533638799;96.3097030592;325.3185;656.27888;517;508.5;515.5;514;517;40;91;62;46;26;68;0.985;0.985;0.998;0.994;50;10;50;10;50;10;50;10;50;10;10;50;0.97;;;;;0.2441372501;0.24;96;96;97;98;3.5;3.1;2.9;2.8;3;2.4;2.4;2.2;2.4;3.5;1.498582422;0.9115216334;4082.7747253;52762.2921157;256776.6429664;384379.3766641;366645.3223938;137747.786994;0.9777777778;0.2222222222;0.0621572212;0.0325301205;0.0540865385;0.1134704711;0.2716049383;0.365630713;0.2409638554;0.2680288462;0.2692619627;0;1.8114542;5.8424357;11.2424668;15.6648701;32.5744726;1.25918414;97.5;;97.5;"";559;593;576;85;86;89;90;95;95;95;95;98;96;99;98;99;100
"UZB";;;;;0.4834437086;20;2;;;;0.648;0.661;;;;;;;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.16;;;;;;13.3;7.1;6.6;10.8;7.8;5.8;9.3;8.5;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;"";;;;;75;66;65;71;66;;84;88;90;91;94;96;99
"VAT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"VCT";;;;;;;;;;;0.717;0.719;;;;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;;71;"";;;;;;;;;;;;;;;;;
"VEN";;;;;0.3958333333;7;1;0.639;0.644;0.677;0.759;0.764;;;;;;;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;12;73;76;16;100;;;;;;;;;;;;;;;;;;;;;;0.3526682135;;;;;;4.4;3.2;1.2;3.2;4.7;3.8;7.2;3.3;3.3;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;83.5;;83.5;"";381;;411;;;;;;;;;;;;;;
"VGB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"VIR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;54;62;70;82;87;;92;94;95;96;98;98;100
"VNM";6.3;6.6;7.1;6.85;0.4853568183;14;2;0.463;0.476;0.563;0.629;0.638;52;0.0607979734;0.0658489348;;;;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;508.2189904321;491.7265211876;522.5298920265;74.0902401179;378.56396;623.10846;511.3382075012;85.762267095;516.6389963394;506.7385889533;371.01572;654.08162;528.4232589867;528.9764721357;527.9432229885;77.3572172038;397.72474;651.7531;;;;;;;;;;;;;;;;;;70;20;40;30;57;35;;;;;;;;;;;;;;;;;-0.11;1.8;2;1.5;4;0.0581135449;0.06;84;83;83;83;8.2;5.9;5.3;5.2;5.2;7.4;6.8;6.4;6.3;6.8;3.794322852;5.0088316932;18229.964539;113465.9774951;206166.8559322;201456.9382511;156342.7972587;29198.5379061;0.9481481481;0.4035087719;0.3933737751;0.4034117105;0.3859191656;0.261496844;0.045112782;0.0844610359;0.0355002305;0.0332464146;0.0313479624;6.0789474;17.1841642;26.187621;31.8763757;46.7482306;79.9038363;-0.58191852;91.4;;91.4;"Jason Malloy";;;;;;;;;;;;;;100;100;100;100
"VUT";;;;;;2;1;;;;0.617;0.616;;;;;;;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;"";;;;;;;;;;;;;;95;97;98;98
"WBA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"Western-Europe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;0.3;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"WLF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"WSM";;;;;;7;1;;;0.654;0.688;0.694;;;;;;;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;;88;"";;;;;;;;;;;;;100;98;100;100;99
"YEM";;;;;0.5053380783;4;1;;0.39;0.427;0.484;0.5;;;;;;;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0606060606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.5;;80.5;"";250;;288;;;;;;;;;;;;;;60
"YU2";;;;;0.4962299717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.140969163;9.5378274948;17927.4514563;94812.1830986;137203.1647399;143637.3841642;55984.9857143;19036.5421687;0.9663461538;0.5151515152;0.4455445545;0.3374233129;0.3333333333;0.2530120482;0.0113636364;0.0297029703;0.0828220859;0.0465116279;0.0377358491;2.2892045;28.327972;48.9786744;59.4623907;85.9364286;;-1.61146043;;;;"";;;;;;;;;;;;;;;;;
"YUG";5;4.7;5.3;5;0.5004531996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.4;2.4;2;2.6;;;;;;;;;;;;;;;;;8.617664262;13.8482441472;22119.6315789;110100.6488;175276.3341935;183139.0010486;131847.9128105;35838.3504497;0.9242424242;0.4842192691;0.4367491166;0.3177462629;0.320083682;0.395541958;0.0132890365;0.0254416961;0.045994634;0.0533472803;0.0540145985;6.6382609;32.9548722;44.0418065;44.4392246;62.3797665;86.0681624;-1.24670905;;;92.3333333333;"Estimated by EOWK 2013";;;;;;;;;;;;;;;;;
"ZAF";;;;;0.5370950888;21;3;0.569;0.619;0.628;0.638;0.658;;;;;;202;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340;259;254;;;;;;;34;63;;;;;49.61;8.56;49.97;9.33;49.61;10.17;49.01;8.69;49.01;9.1;9.17;50.38;;;;;;0.169159954;;;;;;3.8;2.7;2.1;4.5;4.8;7.3;4.9;4.7;3.5;4.6;2.6162790698;3.1696706029;;96108.6046512;285918.7229437;280897.1270718;305708.5726496;167450.1538462;0.8823529412;0.1627906977;0.0797101449;0.1428571429;0.1470588235;0.141025641;0.1627906977;0.1594202899;0.0977443609;0.0882352941;0.1550387597;;8.2937984;12.4353448;16.3314917;24.1760684;37.9268657;0.73079758;71.6;;71.6;"";338;282;310;;;;;;76;78;79;78;82;84;91;89;92
"ZAF_W";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;65;63;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"ZMB";;;;;0.3341968912;32;2;0.422;0.407;0.423;0.53;0.561;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;42;;;;;;;;;;;;;;;;;;;;;;0.0976331361;;;;;;3.9;7.6;1.6;6;5.8;8.3;4.2;6.2;7.6;15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;74;;74;"";304;;338;;;;;;;;;90;92;83;90;94;94
"ZWE";;;;;0.4230769231;9;2;0.437;0.488;0.428;0.459;0.492;;;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;28;;;;;48.69;8.77;49.77;9.7;51.75;10.52;48.26;9.14;48.52;8.05;9.23;47.8;;;;;;0.2110091743;;;;;;;;10.8;6.5;12.6;;;3.3;7.2;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;72.1;;72.1;"";353;444;398;;;;;;;;;;;;;;100
"PRT_AZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"ESP_CAN";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"CXR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"NFK";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"USA_WK";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"IOT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"TUR_CYP";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"COL_DC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"COL_AMA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"COL_ANT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"COL_ARA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"COL_ATL";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"COL_BOL";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
